#timestamp(s) cam0 cam1 cam2 mono stereo observe
1694073860.03646 264 71 208 401 71 472
1694073860.10308 266 72 208 402 72 474
1694073860.13646 267 74 208 401 74 475
1694073860.23582 268 76 207 399 76 475
1694073860.30335 265 74 209 400 74 474
1694073860.33717 264 74 209 399 74 473
1694073860.40378 261 72 209 398 72 470
1694073860.43583 263 75 209 397 75 472
1694073860.50378 262 72 208 398 72 470
1694073860.53583 262 72 209 399 72 471
1694073860.60337 263 73 209 399 73 472
1694073860.63585 263 72 209 400 72 472
1694073860.70251 266 75 209 400 75 475
1694073860.80251 264 69 209 404 69 473
1694073860.83583 265 71 209 403 71 474
1694073860.90339 267 73 209 403 73 476
1694073860.93675 265 69 209 405 69 474
1694073861.00252 267 73 209 403 73 476
1694073861.03585 269 75 211 405 75 480
1694073861.10251 269 75 211 405 75 480
1694073861.13584 266 71 212 407 71 478
1694073861.20380 268 72 211 407 72 479
1694073861.23675 269 73 212 408 73 481
1694073861.30253 269 75 212 406 75 481
1694073861.33585 270 74 212 408 74 482
1694073861.40230 272 75 212 409 75 484
1694073861.43563 269 72 212 409 72 481
1694073861.50361 272 73 212 411 73 484
1694073861.53695 272 74 211 409 74 483
1694073861.60318 272 72 211 411 72 483
1694073861.63564 273 75 211 409 75 484
1694073861.70230 272 75 211 408 75 483
1694073861.73563 273 78 211 406 78 484
1694073861.80369 270 74 211 407 74 481
1694073861.83696 270 73 211 408 73 481
1694073861.90318 270 73 211 408 73 481
1694073861.93565 270 75 211 406 75 481
1694073862.00231 272 74 212 410 74 484
1694073862.03564 268 71 212 409 71 480
1694073862.10360 272 81 212 403 81 484
1694073862.13706 273 79 212 406 79 485
1694073862.20370 272 77 212 407 77 484
1694073862.23655 274 72 210 412 72 484
1694073862.30231 275 72 212 415 72 487
1694073862.33564 275 72 211 414 72 486
1694073862.43706 267 74 211 404 74 478
1694073862.50368 267 71 211 407 71 478
1694073862.53706 269 71 211 409 71 480
1694073862.60232 271 69 210 412 69 481
1694073862.63565 267 71 211 407 71 478
1694073862.70370 267 74 211 404 74 478
1694073862.73708 264 74 211 401 74 475
1694073862.80371 267 73 211 405 73 478
1694073862.83706 270 71 211 410 71 481
1694073862.90232 269 69 211 411 69 480
1694073862.93566 267 67 211 411 67 478
1694073863.00371 271 72 211 410 72 482
1694073863.03775 270 71 211 410 71 481
1694073863.10442 270 74 211 407 74 481
1694073863.13775 269 68 211 412 68 480
1694073863.23566 269 67 211 413 67 480
1694073863.30442 270 75 210 405 75 480
1694073863.33777 270 80 209 399 80 479
1694073863.40441 269 76 209 402 76 478
1694073863.43776 271 77 209 403 77 480
1694073863.50441 270 75 209 404 75 479
1694073863.53776 269 72 211 408 72 480
1694073863.63778 267 73 210 404 73 477
1694073863.70443 270 74 206 402 74 476
1694073863.73776 267 72 206 401 72 473
1694073863.80441 273 80 204 397 80 477
1694073863.83776 273 77 206 402 77 479
1694073863.90374 271 77 205 399 77 476
1694073863.93710 272 75 206 403 75 478
1694073864.00374 270 78 206 398 78 476
1694073864.03710 265 73 206 398 73 471
1694073864.10235 260 77 206 389 77 466
1694073864.13568 259 77 206 388 77 465
1694073864.20296 256 72 205 389 72 461
1694073864.23570 258 67 205 396 67 463
1694073864.30236 254 65 204 393 65 458
1694073864.33569 258 66 205 397 66 463
1694073864.40235 257 63 206 400 63 463
1694073864.50364 256 67 207 396 67 463
1694073864.53632 260 70 207 397 70 467
1694073864.60237 258 69 208 397 69 466
1694073864.63569 263 71 209 401 71 472
1694073864.70236 261 69 209 401 69 470
1694073864.73569 265 74 208 399 74 473
1694073864.83633 263 72 206 397 72 469
1694073864.90237 258 68 207 397 68 465
1694073864.93570 265 75 207 397 75 472
1694073865.03569 266 77 207 396 77 473
1694073865.10368 263 74 207 396 74 470
1694073865.13702 262 75 207 394 75 469
1694073865.20296 261 74 207 394 74 468
1694073865.23571 263 75 207 395 75 470
1694073865.30237 259 75 208 392 75 467
1694073865.33570 262 74 208 396 74 470
1694073865.40369 259 73 209 395 73 468
1694073865.43702 262 75 209 396 75 471
1694073865.50299 265 80 208 393 80 473
1694073865.53634 262 76 208 394 76 470
1694073865.60237 259 78 208 389 78 467
1694073865.63571 254 75 208 387 75 462
1694073865.70369 251 63 207 395 63 458
1694073865.73704 258 66 205 397 66 463
1694073865.80300 260 80 204 384 80 464
1694073865.83635 249 75 204 378 75 453
1694073865.90238 250 57 201 394 57 451
1694073865.93571 254 62 203 395 62 457
1694073866.00368 257 71 204 390 71 461
1694073866.03704 262 81 205 386 81 467
1694073866.10369 254 62 205 397 62 459
1694073866.13704 256 68 206 394 68 462
1694073866.20370 259 78 206 387 78 465
1694073866.23572 260 78 205 387 78 465
1694073866.30327 268 84 205 389 84 473
1694073866.33705 264 78 205 391 78 469
1694073866.43705 264 69 206 401 69 470
1694073866.50239 266 77 207 396 77 473
1694073866.53572 266 73 207 400 73 473
1694073866.63664 261 69 207 399 69 468
1694073866.70328 265 76 208 397 76 473
1694073866.73663 264 71 208 401 71 472
1694073866.80240 265 70 209 404 70 474
1694073866.83573 266 68 209 407 68 475
1694073866.90372 267 73 208 402 73 475
1694073866.93665 265 70 209 404 70 474
1694073867.00328 266 73 209 402 73 475
1694073867.03664 267 72 209 404 72 476
1694073867.10240 268 70 209 407 70 477
1694073867.13573 269 74 208 403 74 477
1694073867.20299 268 74 209 403 74 477
1694073867.23734 270 77 209 402 77 479
1694073867.30439 268 76 208 400 76 476
1694073867.33733 265 73 208 400 73 473
1694073867.40398 268 74 206 400 74 474
1694073867.43574 269 72 204 401 72 473
1694073867.50303 270 75 204 399 75 474
1694073867.53638 271 78 203 396 78 474
1694073867.60330 269 72 202 399 72 471
1694073867.63734 271 70 202 403 70 473
1694073867.70400 274 75 201 400 75 475
1694073867.73574 272 74 201 399 74 473
1694073867.80304 272 72 201 401 72 473
1694073867.90331 267 74 201 394 74 468
1694073867.93666 268 80 202 390 80 470
1694073868.03666 261 81 200 380 81 461
1694073868.13639 258 79 199 378 79 457
1694073868.20303 255 80 200 375 80 455
1694073868.23735 257 81 201 377 81 458
1694073868.30400 256 76 203 383 76 459
1694073868.33735 256 73 202 385 73 458
1694073868.40302 255 70 201 386 70 456
1694073868.43640 255 71 202 386 71 457
1694073868.50302 256 69 203 390 69 459
1694073868.53639 257 70 204 391 70 461
1694073868.60243 257 77 203 383 77 460
1694073868.63576 260 70 205 395 70 465
1694073868.70303 257 69 205 393 69 462
1694073868.73640 257 63 205 399 63 462
1694073868.83640 253 65 203 391 65 456
1694073868.90244 258 69 204 393 69 462
1694073868.93577 261 71 204 394 71 465
1694073869.00330 261 70 204 395 70 465
1694073869.03710 259 69 205 395 69 464
1694073869.10376 259 68 203 394 68 462
1694073869.13709 264 73 202 393 73 466
1694073869.23577 260 72 202 390 72 462
1694073869.30335 266 76 203 393 76 469
1694073869.33668 266 77 203 392 77 469
1694073869.40245 264 75 203 392 75 467
1694073869.43578 263 74 205 394 74 468
1694073869.50244 263 71 205 397 71 468
1694073869.53578 263 71 205 397 71 468
1694073869.60332 261 71 206 396 71 467
1694073869.63669 262 73 206 395 73 468
1694073869.70246 265 75 207 397 75 472
1694073869.73579 272 76 207 403 76 479
1694073869.80245 272 80 207 399 80 479
1694073869.83578 269 78 207 398 78 476
1694073869.90374 265 74 208 399 74 473
1694073869.93670 268 84 208 392 84 476
1694073870.00246 268 86 208 390 86 476
1694073870.03579 268 81 207 394 81 475
1694073870.13579 259 88 209 380 88 468
1694073870.20376 264 83 209 390 83 473
1694073870.30335 267 83 206 390 83 473
1694073870.33580 266 81 207 392 81 473
1694073870.43579 263 77 206 392 77 469
1694073870.53712 263 77 205 391 77 468
1694073870.60335 267 83 204 388 83 471
1694073870.63581 267 80 204 391 80 471
1694073870.70247 263 75 205 393 75 468
1694073870.73580 266 77 205 394 77 471
1694073870.80387 266 77 205 394 77 471
1694073870.83713 269 82 205 392 82 474
1694073870.90387 265 82 205 388 82 470
1694073870.93670 267 83 205 389 83 472
1694073871.00247 260 79 207 388 79 467
1694073871.03580 261 75 205 391 75 466
1694073871.10388 261 80 205 386 80 466
1694073871.13723 262 79 206 389 79 468
1694073871.20376 256 68 207 395 68 463
1694073871.23722 265 82 208 391 82 473
1694073871.30248 267 76 209 400 76 476
1694073871.33581 266 82 209 393 82 475
1694073871.40389 262 78 208 392 78 470
1694073871.43723 260 71 209 398 71 469
1694073871.50389 262 74 211 399 74 473
1694073871.53723 267 79 211 399 79 478
1694073871.60335 264 77 211 398 77 475
1694073871.63582 263 78 212 397 78 475
1694073871.70390 263 72 212 403 72 475
1694073871.73724 267 78 211 400 78 478
1694073871.83724 264 76 211 399 76 475
1694073871.90388 268 77 212 403 77 480
1694073871.93582 269 81 212 400 81 481
1694073872.00387 268 75 212 405 75 480
1694073872.03725 271 81 212 402 81 483
1694073872.10388 270 80 212 402 80 482
1694073872.13726 273 82 211 402 82 484
1694073872.20386 270 79 212 403 79 482
1694073872.23724 270 81 212 401 81 482
1694073872.30458 271 82 212 401 82 483
1694073872.33793 270 80 212 402 80 482
1694073872.43793 267 77 212 402 77 479
1694073872.53793 268 77 212 403 77 480
1694073872.63726 269 82 210 397 82 479
1694073872.70390 271 83 211 399 83 482
1694073872.73726 269 83 211 397 83 480
1694073872.83584 271 82 211 400 82 482
1694073872.90313 272 87 212 397 87 484
1694073872.93586 274 87 212 399 87 486
1694073873.00252 272 88 211 395 88 483
1694073873.03585 270 79 212 403 79 482
1694073873.10251 273 78 211 406 78 484
1694073873.13584 272 77 211 406 77 483
1694073873.20379 273 76 211 408 76 484
1694073873.23648 276 79 211 408 79 487
1694073873.30253 280 86 212 406 86 492
1694073873.33586 277 82 213 408 82 490
1694073873.43563 273 80 213 406 80 486
1694073873.50371 275 78 214 411 78 489
1694073873.53704 275 79 214 410 79 489
1694073873.63564 273 78 213 408 78 486
1694073873.70230 272 79 213 406 79 485
1694073873.80370 275 82 214 407 82 489
1694073873.83696 277 85 214 406 85 491
1694073873.90291 276 83 213 406 83 489
1694073873.93565 276 87 214 403 87 490
1694073874.03564 274 82 214 406 82 488
1694073874.10359 276 87 214 403 87 490
1694073874.13697 276 87 214 403 87 490
1694073874.20290 276 85 214 405 85 490
1694073874.23628 279 89 214 404 89 493
1694073874.30231 277 87 213 403 87 490
1694073874.33564 279 87 214 406 87 493
1694073874.40362 275 83 213 405 83 488
1694073874.43698 279 86 214 407 86 493
1694073874.50360 280 83 214 411 83 494
1694073874.53628 281 83 214 412 83 495
1694073874.60232 279 79 214 414 79 493
1694073874.63565 278 80 214 412 80 492
1694073874.70362 274 76 214 412 76 488
1694073874.73698 277 78 214 413 78 491
1694073874.83698 276 81 214 409 81 490
1694073874.90363 278 81 214 411 81 492
1694073874.93566 278 80 214 412 80 492
1694073875.00362 277 82 214 409 82 491
1694073875.03699 276 81 214 409 81 490
1694073875.13699 273 79 214 408 79 487
1694073875.20361 273 81 213 405 81 486
1694073875.23566 273 75 214 412 75 487
1694073875.30365 276 81 214 409 81 490
1694073875.33699 275 78 214 411 78 489
1694073875.43699 275 80 214 409 80 489
1694073875.50233 274 82 215 407 82 489
1694073875.53567 275 86 215 404 86 490
1694073875.63700 277 86 215 406 86 492
1694073875.70323 274 86 215 403 86 489
1694073875.73700 277 90 215 402 90 492
1694073875.80234 275 85 215 405 85 490
1694073875.83567 275 83 215 407 83 490
1694073875.90293 278 88 215 405 88 493
1694073875.93701 276 81 215 410 81 491
1694073876.03768 276 84 215 407 84 491
1694073876.10321 276 82 215 409 82 491
1694073876.13568 278 86 215 407 86 493
1694073876.20294 279 89 215 405 89 494
1694073876.23631 274 82 215 407 82 489
1694073876.30323 278 87 215 406 87 493
1694073876.33727 277 82 215 410 82 492
1694073876.43727 279 83 215 411 83 494
1694073876.53631 282 86 215 411 86 497
1694073876.60323 288 93 215 410 93 503
1694073876.63660 285 93 215 407 93 500
1694073876.70324 283 87 215 411 87 498
1694073876.73728 283 89 215 409 89 498
1694073876.80299 282 85 215 412 85 497
1694073876.83633 280 87 215 408 87 495
1694073876.93729 281 84 215 412 84 496
1694073877.00324 281 86 215 410 86 496
1694073877.03728 280 85 215 410 85 495
1694073877.10300 281 86 215 410 86 496
1694073877.13634 282 87 215 410 87 497
1694073877.20297 282 88 215 409 88 497
1694073877.23633 281 87 213 407 87 494
1694073877.30237 281 90 214 405 90 495
1694073877.33570 279 84 214 409 84 493
1694073877.40328 280 86 214 408 86 494
1694073877.43634 283 89 214 408 89 497
1694073877.50300 281 86 214 409 86 495
1694073877.53634 281 87 213 407 87 494
1694073877.60237 277 81 212 408 81 489
1694073877.63570 275 78 210 407 78 485
1694073877.70327 275 82 201 394 82 476
1694073877.73635 278 84 203 397 84 481
1694073877.80300 277 83 202 396 83 479
1694073877.83635 280 88 205 397 88 485
1694073877.90300 276 83 202 395 83 478
1694073877.93571 275 80 203 398 80 478
1694073878.00324 271 91 202 382 91 473
1694073878.10368 257 85 201 373 85 458
1694073878.13704 261 85 204 380 85 465
1694073878.20367 259 81 204 382 81 463
1694073878.23571 259 77 203 385 77 462
1694073878.30325 261 81 203 383 81 464
1694073878.40240 262 83 203 382 83 465
1694073878.43573 267 85 206 388 85 473
1694073878.50239 263 81 204 386 81 467
1694073878.60326 261 81 204 384 81 465
1694073878.63663 269 86 206 389 86 475
1694073878.70240 265 83 206 388 83 471
1694073878.73573 268 84 208 392 84 476
1694073878.83573 263 79 209 393 79 472
1694073878.90370 267 79 210 398 79 477
1694073878.93664 269 81 210 398 81 479
1694073879.03574 264 74 211 401 74 475
1694073879.13573 264 75 211 400 75 475
1694073879.23706 267 78 210 399 78 477
1694073879.30329 271 81 211 401 81 482
1694073879.33664 270 82 211 399 82 481
1694073879.40241 270 81 211 400 81 481
1694073879.50373 270 77 210 403 77 480
1694073879.53706 271 80 211 402 80 482
1694073879.60329 273 83 211 401 83 484
1694073879.63666 270 80 211 401 80 481
1694073879.70241 270 80 211 401 80 481
1694073879.73574 269 77 211 403 77 480
1694073879.80371 269 77 211 403 77 480
1694073879.83707 268 75 211 404 75 479
1694073879.93666 268 78 211 401 78 479
1694073880.00242 270 78 210 402 78 480
1694073880.03575 270 78 211 403 78 481
1694073880.10371 270 78 211 403 78 481
1694073880.13718 268 76 211 403 76 479
1694073880.20370 271 80 211 402 80 482
1694073880.30329 270 83 210 397 83 480
1694073880.33575 268 79 212 401 79 480
1694073880.40382 270 80 212 402 80 482
1694073880.43718 269 80 212 401 80 481
1694073880.50372 271 82 212 401 82 483
1694073880.53717 268 81 212 399 81 480
1694073880.63576 271 77 212 406 77 483
1694073880.70372 271 84 212 399 84 483
1694073880.73719 270 83 212 399 83 482
1694073880.83718 273 87 211 397 87 484
1694073880.93736 269 81 212 400 81 481
1694073881.00381 271 81 212 402 81 483
1694073881.03787 273 84 211 400 84 484
1694073881.10453 273 84 212 401 84 485
1694073881.20380 274 87 212 399 87 486
1694073881.23785 272 85 211 398 85 483
1694073881.30453 272 84 212 400 84 484
1694073881.33720 273 88 212 397 88 485
1694073881.43787 270 80 212 402 80 482
1694073881.50453 275 83 213 405 83 488
1694073881.60244 275 86 213 402 86 488
1694073881.63580 270 80 213 403 80 483
1694073881.70246 273 83 213 403 83 486
1694073881.73579 275 85 211 401 85 486
1694073881.93641 277 87 212 402 87 489
1694073882.03579 279 85 212 406 85 491
1694073882.10246 273 78 212 407 78 485
1694073882.13579 275 80 212 407 80 487
1694073882.23721 276 80 211 407 80 487
1694073882.30247 272 79 212 405 79 484
1694073882.33580 275 81 212 406 81 487
1694073882.43579 270 78 212 404 78 482
1694073882.53720 266 78 213 401 78 479
1694073882.63580 274 81 212 405 81 486
1694073882.70247 271 80 212 403 80 483
1694073882.73580 275 83 212 404 83 487
1694073882.83721 273 79 211 405 79 484
1694073882.90310 268 81 213 400 81 481
1694073883.00247 266 74 210 402 74 476
1694073883.03580 274 82 209 401 82 483
1694073883.10247 277 86 207 398 86 484
1694073883.23644 271 80 209 400 80 480
1694073883.30248 275 84 210 401 84 485
1694073883.33581 271 86 211 396 86 482
1694073883.40247 275 89 211 397 89 486
1694073883.43713 275 85 211 401 85 486
1694073883.53645 276 87 210 399 87 486
1694073883.60308 272 75 212 409 75 484
1694073883.63582 269 78 211 402 78 480
1694073883.70248 273 76 211 408 76 484
1694073883.73715 270 70 211 411 70 481
1694073883.83713 274 78 211 407 78 485
1694073883.90379 274 80 211 405 80 485
1694073883.93713 274 77 210 407 77 484
1694073884.03715 270 75 211 406 75 481
1694073884.10380 272 80 211 403 80 483
1694073884.13715 272 82 211 401 82 483
1694073884.20378 273 85 211 399 85 484
1694073884.23582 270 81 211 400 81 481
1694073884.30249 271 85 212 398 85 483
1694073884.33716 272 81 211 402 81 483
1694073884.40381 272 83 212 401 83 484
1694073884.43715 273 83 212 402 83 485
1694073884.53583 273 82 212 403 82 485
1694073884.60249 273 79 212 406 79 485
1694073884.63716 276 83 213 406 83 489
1694073884.70338 276 87 213 402 87 489
1694073884.73716 275 83 210 402 83 485
1694073884.83584 277 86 213 404 86 490
1694073884.90250 276 85 213 404 85 489
1694073884.93646 276 86 213 403 86 489
1694073885.00339 272 84 213 401 84 485
1694073885.03785 275 84 213 404 84 488
1694073885.10450 277 90 213 400 90 490
1694073885.13784 279 90 213 402 90 492
1694073885.20250 277 89 211 399 89 488
1694073885.23648 274 85 213 402 85 487
1694073885.30451 275 90 213 398 90 488
1694073885.33785 271 81 213 403 81 484
1694073885.40428 273 85 213 401 85 486
1694073885.43722 273 84 213 402 84 486
1694073885.50229 275 88 214 401 88 489
1694073885.53627 275 87 213 401 87 488
1694073885.60290 272 82 214 404 82 486
1694073885.63764 273 78 214 409 78 487
1694073885.70320 276 81 214 409 81 490
1694073885.73722 277 82 213 408 82 490
1694073885.80230 277 85 214 406 85 491
1694073885.83627 276 82 214 408 82 490
1694073885.90292 277 86 214 405 86 491
1694073885.93626 274 83 213 404 83 487
1694073886.00319 273 84 214 403 84 487
1694073886.03564 273 84 214 403 84 487
1694073886.10230 274 89 214 399 89 488
1694073886.13628 276 89 214 401 89 490
1694073886.20292 276 85 214 405 85 490
1694073886.23627 274 84 213 403 84 487
1694073886.30231 280 93 214 401 93 494
1694073886.33564 279 89 214 404 89 493
1694073886.43629 278 89 214 403 89 492
1694073886.50292 277 88 214 403 88 491
1694073886.53628 278 92 214 400 92 492
1694073886.60292 277 90 214 401 90 491
1694073886.63565 279 96 214 397 96 493
1694073886.70231 279 98 214 395 98 493
1694073886.73655 280 97 214 397 97 494
1694073886.80364 278 94 214 398 94 492
1694073886.83698 280 98 213 395 98 493
1694073886.90364 280 98 213 395 98 493
1694073886.93697 276 92 213 397 92 489
1694073887.00232 278 93 213 398 93 491
1694073887.03656 278 91 213 400 91 491
1694073887.10234 278 92 213 399 92 491
1694073887.13567 280 94 213 399 94 493
1694073887.20362 277 91 213 399 91 490
1694073887.23566 279 93 213 399 93 492
1694073887.30233 277 91 213 399 91 490
1694073887.33657 278 93 213 398 93 491
1694073887.43567 277 89 213 401 89 490
1694073887.50234 279 90 209 398 90 488
1694073887.53567 280 90 209 399 90 489
1694073887.60233 282 93 206 395 93 488
1694073887.63657 278 89 208 397 89 486
1694073887.70323 279 93 209 395 93 488
1694073887.73568 272 91 206 387 91 478
1694073887.83567 268 97 205 376 97 473
1694073887.90233 266 95 207 378 95 473
1694073887.93698 267 90 208 385 90 475
1694073888.00322 269 94 209 384 94 478
1694073888.13568 265 88 206 383 88 471
1694073888.20234 266 90 206 382 90 472
1694073888.23700 269 89 207 387 89 476
1694073888.30322 267 89 207 385 89 474
1694073888.33659 273 94 207 386 94 480
1694073888.40235 268 92 207 383 92 475
1694073888.43568 269 92 206 383 92 475
1694073888.53700 265 85 204 384 85 469
1694073888.63658 267 84 205 388 84 472
1694073888.70236 272 89 205 388 89 477
1694073888.80235 273 92 201 382 92 474
1694073888.83701 271 92 202 381 92 473
1694073888.90376 271 89 198 380 89 469
1694073888.93701 271 88 200 383 88 471
1694073889.00324 273 91 196 378 91 469
1694073889.03570 273 91 196 378 91 469
1694073889.10236 272 91 195 376 91 467
1694073889.13702 269 85 195 379 85 464
1694073889.23710 264 81 192 375 81 456
1694073889.30395 271 97 195 369 97 466
1694073889.33660 266 96 198 368 96 464
1694073889.53712 250 85 197 362 85 447
1694073889.60367 257 85 202 374 85 459
1694073889.63729 254 83 203 374 83 457
1694073889.70237 254 85 203 372 85 457
1694073889.73713 251 86 204 369 86 455
1694073889.83712 248 81 202 369 81 450
1694073889.90376 250 84 203 369 84 453
1694073889.93712 252 86 206 372 86 458
1694073890.00237 255 87 206 374 87 461
1694073890.03714 255 91 208 372 91 463
1694073890.13713 255 88 207 374 88 462
1694073890.20376 255 85 208 378 85 463
1694073890.23713 258 89 208 377 89 466
1694073890.33714 260 90 207 377 90 467
1694073890.43573 263 88 207 382 88 470
1694073890.50239 265 86 209 388 86 474
1694073890.53572 267 92 209 384 92 476
1694073890.60238 264 84 209 389 84 473
1694073890.63574 268 83 209 394 83 477
1694073890.73573 268 81 208 395 81 476
1694073890.80240 267 85 209 391 85 476
1694073890.93713 270 86 209 393 86 479
1694073891.00241 271 87 210 394 87 481
1694073891.03574 272 85 211 398 85 483
1694073891.10240 271 88 211 394 88 482
1694073891.13574 269 86 211 394 86 480
1694073891.33575 268 91 208 385 91 476
1694073891.40241 273 90 203 386 90 476
1694073891.43574 272 87 202 387 87 474
1694073891.50240 271 86 201 386 86 472
1694073891.53715 270 89 201 382 89 471
1694073891.60301 267 88 197 376 88 464
1694073891.63575 267 88 197 376 88 464
1694073891.73574 259 83 195 371 83 454
1694073891.80241 263 92 194 365 92 457
1694073891.93637 245 80 192 357 80 437
1694073892.00242 249 83 196 362 83 445
1694073892.10241 248 80 197 365 80 445
1694073892.13708 246 81 201 366 81 447
1694073892.23707 245 79 201 367 79 446
1694073892.33576 241 77 198 362 77 439
1694073892.53708 243 74 201 370 74 444
1694073892.60302 249 80 203 372 80 452
1694073892.63576 247 78 204 373 78 451
1694073892.73709 248 76 205 377 76 453
1694073892.80375 257 80 206 383 80 463
1694073892.83708 258 80 206 384 80 464
1694073892.90375 256 79 206 383 79 462
1694073892.93708 259 82 206 383 82 465
1694073893.00243 261 80 207 388 80 468
1694073893.03710 264 88 208 384 88 472
1694073893.10376 260 82 207 385 82 467
1694073893.13709 261 85 205 381 85 466
1694073893.23577 259 83 206 382 83 465
1694073893.33710 263 84 206 385 84 469
1694073893.43710 262 82 207 387 82 469
1694073893.50444 270 88 208 390 88 478
1694073893.53578 267 84 208 391 84 475
1694073893.63779 267 82 208 393 82 475
1694073893.70334 267 81 209 395 81 476
1694073893.73779 264 78 209 395 78 473
1694073893.80334 266 79 211 398 79 477
1694073893.83779 266 81 211 396 81 477
1694073893.90245 269 84 211 396 84 480
1694073893.93641 270 81 211 400 81 481
1694073894.00333 270 80 212 402 80 482
1694073894.03712 269 79 212 402 79 481
1694073894.10334 266 79 212 399 79 478
1694073894.13777 270 82 212 400 82 482
1694073894.20245 270 83 211 398 83 481
1694073894.23642 269 83 211 397 83 480
1694073894.33780 268 81 211 398 81 479
1694073894.40335 266 80 211 397 80 477
1694073894.43779 267 82 211 396 82 478
1694073894.50246 268 83 211 396 83 479
1694073894.53642 269 82 211 398 82 480
1694073894.63641 269 81 211 399 81 480
1694073894.70335 269 85 211 395 85 480
1694073894.73739 269 84 211 396 84 480
1694073894.83643 274 89 207 392 89 481
1694073894.90311 269 86 207 390 86 476
1694073894.93642 270 82 207 395 82 477
1694073895.00247 270 84 205 391 84 475
1694073895.03581 270 84 202 388 84 472
1694073895.10247 267 80 203 390 80 470
1694073895.13672 270 85 200 385 85 470
1694073895.20308 266 85 199 380 85 465
1694073895.23644 269 87 199 381 87 468
1694073895.30312 267 89 197 375 89 464
1694073895.33581 268 88 197 377 88 465
1694073895.43672 257 87 195 365 87 452
1694073895.50380 255 86 196 365 86 451
1694073895.60309 257 92 194 359 92 451
1694073895.63713 257 92 195 360 92 452
1694073895.70248 256 87 198 367 87 454
1694073895.73673 256 89 198 365 89 454
1694073895.80380 255 92 199 362 92 454
1694073895.83714 250 90 201 361 90 451
1694073895.93714 252 89 200 363 89 452
1694073896.00248 257 89 200 368 89 457
1694073896.10337 256 94 202 364 94 458
1694073896.13583 257 92 203 368 92 460
1694073896.20378 253 87 203 369 87 456
1694073896.23583 252 82 203 373 82 455
1694073896.33674 257 88 203 372 88 460
1694073896.40338 256 86 204 374 86 460
1694073896.43584 259 91 204 372 91 463
1694073896.50250 260 90 205 375 90 465
1694073896.53583 255 83 205 377 83 460
1694073896.63646 257 87 205 375 87 462
1694073896.70338 259 87 205 377 87 464
1694073896.73675 261 89 205 377 89 466
1694073896.80251 263 87 206 382 87 469
1694073896.83584 263 90 206 379 90 469
1694073896.93716 256 85 206 377 85 462
1694073897.20251 252 82 199 369 82 451
1694073897.33675 255 84 192 363 84 447
1694073897.40230 253 86 194 361 86 447
1694073897.50230 251 81 195 365 81 446
1694073897.53696 254 81 196 369 81 450
1694073897.60360 257 85 196 368 85 453
1694073897.63695 259 89 196 366 89 455
1694073897.70319 254 86 196 364 86 450
1694073897.73564 255 81 197 371 81 452
1694073897.83697 249 78 197 368 78 446
1694073897.90360 247 77 199 369 77 446
1694073897.93696 253 86 198 365 86 451
1694073898.00318 245 82 198 361 82 443
1694073898.03655 245 81 197 361 81 442
1694073898.13696 237 80 195 352 80 432
1694073898.23697 226 69 190 347 69 416
1694073898.30360 227 79 187 335 79 414
1694073898.33724 221 76 180 325 76 401
1694073898.43699 215 79 178 314 79 393
1694073898.63706 189 71 173 291 71 362
1694073898.80364 174 71 160 263 71 334
1694073899.03708 153 66 143 230 66 296
1694073899.10374 159 81 128 206 81 287
1694073899.43568 129 68 108 169 68 237
1694073899.83568 86 49 89 126 49 175
1694073900.43569 31 17 64 78 17 95
1694073900.50235 132 102 78 108 102 210
1694073901.10236 98 50 81 129 50 179
1694073901.30300 182 111 105 176 111 287
1694073901.33570 209 122 113 200 122 322
1694073901.43713 205 109 116 212 109 321
1694073901.50370 225 123 131 233 123 356
1694073901.60297 225 128 136 233 128 361
1694073901.63703 235 128 140 247 128 375
1694073901.70237 231 125 145 251 125 376
1694073901.73705 236 126 147 257 126 383
1694073901.83704 239 123 149 265 123 388
1694073901.90369 238 127 157 268 127 395
1694073901.93704 234 128 157 263 128 391
1694073902.00238 231 114 158 275 114 389
1694073902.03705 243 131 156 268 131 399
1694073902.13704 244 131 157 270 131 401
1694073902.23572 234 134 154 254 134 388
1694073902.30238 245 139 145 251 139 390
1694073902.33706 241 139 142 244 139 383
1694073902.43773 239 135 138 242 135 377
1694073902.53705 236 130 130 236 130 366
1694073902.60239 239 135 130 234 135 369
1694073902.63635 251 142 131 240 142 382
1694073902.70371 234 126 132 240 126 366
1694073902.73774 237 129 133 241 129 370
1694073902.83773 238 127 131 242 127 369
1694073902.90240 229 129 131 231 129 360
1694073903.00329 236 121 127 242 121 363
1694073903.10439 239 126 130 243 126 369
1694073903.13774 246 127 136 255 127 382
1694073903.20240 251 134 143 260 134 394
1694073903.23637 248 129 142 261 129 390
1694073903.30303 249 131 146 264 131 395
1694073903.33776 246 130 154 270 130 400
1694073903.43775 240 124 156 272 124 396
1694073903.50439 249 128 162 283 128 411
1694073903.53638 249 127 160 282 127 409
1694073903.63637 240 112 161 289 112 401
1694073903.70242 261 142 169 288 142 430
1694073903.73575 259 136 168 291 136 427
1694073903.83666 247 132 168 283 132 415
1694073903.90303 252 143 174 283 143 426
1694073904.00242 258 139 182 301 139 440
1694073904.03575 253 134 184 303 134 437
1694073904.10242 251 136 188 303 136 439
1694073904.13666 250 139 191 302 139 441
1694073904.20303 254 134 188 308 134 442
1694073904.23639 259 146 186 299 146 445
